Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Mountain,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Mountain,Hill,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Hill,Hill,Mountain,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Swamp,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Scrubland,Scrubland,Forest,Scrubland,Sea,Sea,Sea,Scrubland,Sea,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Barren,Hill,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Scrubland,Mountain,Hill,Mountain,Hill,Swamp,Hill,Hill,Hill,Mountain,Hill,Mountain,River,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Mountain,River,Hill,Hill,Mountain,Mountain,Mountain,River,Hill,Hill,Hill,Hill,Mountain,Hill,Mountain,Mountain,Mountain,Swamp,River,Hill,Hill,Hill,Hill,Hill,Barren,Barren,Barren,Scrubland,Scrubland,Swamp,River,Swamp,Scrubland,Scrubland,Barren,Barren,Barren,Scrubland,Scrubland,Scrubland,Sea,Scrubland,Scrubland,Sea,Sea,Sea,Scrubland,Scrubland,Scrubland,Sea,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Mountain,Mountain,Mountain,Hill,Swamp,Hill,Hill,Mountain,Mountain,Mountain,Mountain,River,River,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,River,Swamp,Hill,Mountain,Mountain,Mountain,Hill,River,Mountain,Hill,Hill,River,Hill,Mountain,Mountain,Mountain,Hill,Hill,River,Hill,Hill,Hill,Hill,Hill,Hill,Scrubland,Scrubland,Scrubland,Scrubland,River,Swamp,Scrubland,Scrubland,Barren,Barren,Barren,Scrubland,Scrubland,Forest,Scrubland,Sea,Scrubland,Sea,Sea,Sea,Sea,Scrubland,Sea,Scrubland,Sea,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Barren,Barren,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,River,Hill,Hill,Mountain,Hill,Mountain,Mountain,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,River,River,River,Mountain,Mountain,Hill,Hill,Mountain,Mountain,Mountain,Hill,Mountain,River,Mountain,Hill,Mountain,Mountain,Mountain,Mountain,River,Mountain,Hill,River,Hill,Hill,Hill,Hill,Scrubland,Hill,River,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Scrubland,Scrubland,Scrubland,River,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Scrubland,Scrubland,Scrubland,Sea,Sea,Sea,Sea,Scrubland,Scrubland,Sea,Sea,Sea,Sea,Sea,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Barren,Hill,Hill,Hill,Hill,Hill,River,River,Hill,Mountain,Mountain,Mountain,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Mountain,Mountain,River,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Mountain,Hill,River,River,Mountain,Mountain,Mountain,Mountain,Mountain,River,River,River,Mountain,Mountain,Mountain,Scrubland,Scrubland,Hill,Hill,River,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Scrubland,Scrubland,River,River,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Scrubland,Sea,Sea,Sea,Sea,Scrubland,Scrubland,Scrubland,Sea,Sea,Sea,Sea,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Barren,Barren,Barren,Hill,Hill,Hill,River,River,Hill,Hill,Hill,Hill,Mountain,Hill,Mountain,Hill,Mountain,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,River,River,River,Mountain,Mountain,Hill,Scrubland,Scrubland,Mountain,Mountain,Hill,River,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,River,Hill,Hill,Hill,Hill,River,River,River,Hill,Hill,Hill,River,River,River,River,Scrubland,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Sea,Sea,Sea,Sea,Scrubland,Scrubland,Scrubland,Scrubland,Sea,Scrubland,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Barren,Barren,Barren,Barren,Hill,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,River,Hill,Hill,Scrubland,Scrubland,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Scrubland,Scrubland,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,River,Mountain,Mountain,Mountain,Scrubland,Hill,Mountain,Mountain,Mountain,River,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,River,Hill,Hill,Hill,Hill,Hill,Swamp,River,Hill,Hill,River,Hill,Scrubland,Scrubland,Scrubland,Sea,Sea,Hill,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Scrubland,Sea,Sea,Sea,Scrubland,Scrubland,Scrubland,Sea,Sea,Scrubland,Forest,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Barren,Hill,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,River,Hill,Hill,Hill,Scrubland,Scrubland,Scrubland,Hill,Hill,Hill,Mountain,Hill,Scrubland,Hill,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Mountain,Hill,Mountain,River,Hill,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,River,Mountain,Mountain,Swamp,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,River,River,River,Hill,Hill,Scrubland,Hill,River,Hill,River,Hill,Hill,Hill,Scrubland,Sea,Sea,Sea,Scrubland,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Sea,Scrubland,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Hill,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,River,Hill,Swamp,Swamp,Hill,Hill,Hill,Scrubland,Scrubland,Scrubland,Hill,Mountain,Mountain,Mountain,Hill,Hill,Mountain,Mountain,Hill,Hill,River,Hill,Mountain,Hill,River,Scrubland,Hill,Hill,Hill,Mountain,Mountain,River,Mountain,Mountain,Mountain,Swamp,Scrubland,Mountain,Mountain,Mountain,Mountain,Mountain,Hill,Hill,Mountain,Mountain,River,River,Mountain,Hill,River,Hill,Mountain,Hill,Hill,Hill,Scrubland,Hill,Sea,River,Sea,Hill,Scrubland,Hill,Hill,Hill,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Sea,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren
Barren,Barren,Barren,Barren,Barren,Barren,Hill,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Hill,Barren,Barren,Hill,Hill,Hill,Hill,Hill,Hill,Hill,Hill,River,Hill,Hill,Swamp,Hill,Hill,Hill,Hill,Hill,Scrubland,Scrubland,Hill,Hill,Scrubland,Scrubland,Scrubland,Scrubland,Mountain,Hill,River,Hill,Hill,Mountain,Scrubland,River,Hill,Hill,Scrubland,Scrubland,Hill,River,Mountain,Mountain,Mountain,Mountain,Mountain,Scrubland,Scrubland,Scrubland,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,River,River,River,Mountain,Mountain,Mountain,Hill,Scrubland,Scrubland,Hill,Hill,Hill,River,Sea,River,Hill,Hill,Hill,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Scrubland,Scrubland,Sea,Sea,Scrubland,Scrubland,Scrubland,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren
